country,iso3,dev_level,region,year,asset,return_pct,shock_event
Saudi_Arabia,SAU,emerging,MiddleEast,1994,commodities,32.27,
Saudi_Arabia,SAU,emerging,MiddleEast,1995,commodities,-7.01,
Saudi_Arabia,SAU,emerging,MiddleEast,1996,commodities,-4.81,
Saudi_Arabia,SAU,emerging,MiddleEast,1997,commodities,-6.82,Asian Financial Crisis
Saudi_Arabia,SAU,emerging,MiddleEast,1998,commodities,8.46,LTCM / Russia default
Saudi_Arabia,SAU,emerging,MiddleEast,1999,commodities,35.02,
Saudi_Arabia,SAU,emerging,MiddleEast,2000,commodities,17.19,
Saudi_Arabia,SAU,emerging,MiddleEast,2001,commodities,-10.66,Dot-com bust / 9-11
Saudi_Arabia,SAU,emerging,MiddleEast,2002,commodities,18.09,Corporate scandals
Saudi_Arabia,SAU,emerging,MiddleEast,2003,commodities,14.43,
Saudi_Arabia,SAU,emerging,MiddleEast,2004,commodities,32.0,
Saudi_Arabia,SAU,emerging,MiddleEast,2005,commodities,13.35,
Saudi_Arabia,SAU,emerging,MiddleEast,2006,commodities,12.79,
Saudi_Arabia,SAU,emerging,MiddleEast,2007,commodities,-11.0,
Saudi_Arabia,SAU,emerging,MiddleEast,2008,commodities,-27.01,Global Financial Crisis
Saudi_Arabia,SAU,emerging,MiddleEast,2009,commodities,45.34,GFC trough
Saudi_Arabia,SAU,emerging,MiddleEast,2010,commodities,-18.55,
Saudi_Arabia,SAU,emerging,MiddleEast,2011,commodities,9.11,Euro debt crisis
Saudi_Arabia,SAU,emerging,MiddleEast,2012,commodities,12.9,
Saudi_Arabia,SAU,emerging,MiddleEast,2013,commodities,18.2,
Saudi_Arabia,SAU,emerging,MiddleEast,2014,commodities,-7.59,
Saudi_Arabia,SAU,emerging,MiddleEast,2015,commodities,0.19,China slowdown
Saudi_Arabia,SAU,emerging,MiddleEast,2016,commodities,21.7,
Saudi_Arabia,SAU,emerging,MiddleEast,2017,commodities,30.34,
Saudi_Arabia,SAU,emerging,MiddleEast,2018,commodities,20.98,
Saudi_Arabia,SAU,emerging,MiddleEast,2019,commodities,0.92,
Saudi_Arabia,SAU,emerging,MiddleEast,2020,commodities,-6.05,COVID-19
Saudi_Arabia,SAU,emerging,MiddleEast,2021,commodities,3.17,COVID recovery / stimulus
Saudi_Arabia,SAU,emerging,MiddleEast,2022,commodities,19.95,Inflation / rate hike cycle
Saudi_Arabia,SAU,emerging,MiddleEast,2023,commodities,21.17,Rates plateau
Saudi_Arabia,SAU,emerging,MiddleEast,2024,commodities,13.15,
UAE,ARE,emerging,MiddleEast,1985,commodities,22.86,
UAE,ARE,emerging,MiddleEast,1986,commodities,18.14,
UAE,ARE,emerging,MiddleEast,1987,commodities,2.03,Black Monday
UAE,ARE,emerging,MiddleEast,1988,commodities,24.92,
UAE,ARE,emerging,MiddleEast,1989,commodities,5.75,
UAE,ARE,emerging,MiddleEast,1990,commodities,22.04,Gulf War / S&L crisis
UAE,ARE,emerging,MiddleEast,1991,commodities,-0.58,Recession
UAE,ARE,emerging,MiddleEast,1992,commodities,18.09,
UAE,ARE,emerging,MiddleEast,1993,commodities,1.61,
UAE,ARE,emerging,MiddleEast,1994,commodities,27.26,
UAE,ARE,emerging,MiddleEast,1995,commodities,-18.89,
UAE,ARE,emerging,MiddleEast,1996,commodities,17.76,
UAE,ARE,emerging,MiddleEast,1997,commodities,1.7,Asian Financial Crisis
UAE,ARE,emerging,MiddleEast,1998,commodities,28.04,LTCM / Russia default
UAE,ARE,emerging,MiddleEast,1999,commodities,31.56,
UAE,ARE,emerging,MiddleEast,2000,commodities,8.82,
UAE,ARE,emerging,MiddleEast,2001,commodities,13.56,Dot-com bust / 9-11
UAE,ARE,emerging,MiddleEast,2002,commodities,-18.33,Corporate scandals
UAE,ARE,emerging,MiddleEast,2003,commodities,6.42,
UAE,ARE,emerging,MiddleEast,2004,commodities,-2.51,
UAE,ARE,emerging,MiddleEast,2005,commodities,2.36,
UAE,ARE,emerging,MiddleEast,2006,commodities,5.43,
UAE,ARE,emerging,MiddleEast,2007,commodities,13.61,
UAE,ARE,emerging,MiddleEast,2008,commodities,3.66,Global Financial Crisis
UAE,ARE,emerging,MiddleEast,2009,commodities,5.99,GFC trough
UAE,ARE,emerging,MiddleEast,2010,commodities,3.1,
UAE,ARE,emerging,MiddleEast,2011,commodities,17.58,Euro debt crisis
UAE,ARE,emerging,MiddleEast,2012,commodities,7.81,
UAE,ARE,emerging,MiddleEast,2013,commodities,24.58,
UAE,ARE,emerging,MiddleEast,2014,commodities,-17.42,
UAE,ARE,emerging,MiddleEast,2015,commodities,11.19,China slowdown
UAE,ARE,emerging,MiddleEast,2016,commodities,32.51,
UAE,ARE,emerging,MiddleEast,2017,commodities,11.9,
UAE,ARE,emerging,MiddleEast,2018,commodities,0.5,
UAE,ARE,emerging,MiddleEast,2019,commodities,-12.14,
UAE,ARE,emerging,MiddleEast,2020,commodities,2.37,COVID-19
UAE,ARE,emerging,MiddleEast,2021,commodities,3.59,COVID recovery / stimulus
UAE,ARE,emerging,MiddleEast,2022,commodities,15.67,Inflation / rate hike cycle
UAE,ARE,emerging,MiddleEast,2023,commodities,-9.37,Rates plateau
UAE,ARE,emerging,MiddleEast,2024,commodities,-0.99,
Indonesia,IDN,emerging,Asia,1985,commodities,9.21,
Indonesia,IDN,emerging,Asia,1986,commodities,2.22,
Indonesia,IDN,emerging,Asia,1987,commodities,23.63,Black Monday
Indonesia,IDN,emerging,Asia,1988,commodities,15.4,
Indonesia,IDN,emerging,Asia,1989,commodities,3.2,
Indonesia,IDN,emerging,Asia,1990,commodities,-13.2,Gulf War / S&L crisis
Indonesia,IDN,emerging,Asia,1991,commodities,8.76,Recession
Indonesia,IDN,emerging,Asia,1992,commodities,1.62,
Indonesia,IDN,emerging,Asia,1993,commodities,-1.02,
Indonesia,IDN,emerging,Asia,1994,commodities,6.87,
Indonesia,IDN,emerging,Asia,1995,commodities,17.95,
Indonesia,IDN,emerging,Asia,1996,commodities,8.61,
Indonesia,IDN,emerging,Asia,1997,commodities,1.3,Asian Financial Crisis
Indonesia,IDN,emerging,Asia,1998,commodities,15.18,LTCM / Russia default
Indonesia,IDN,emerging,Asia,1999,commodities,30.09,
Indonesia,IDN,emerging,Asia,2000,commodities,24.08,
Indonesia,IDN,emerging,Asia,2001,commodities,7.46,Dot-com bust / 9-11
Indonesia,IDN,emerging,Asia,2002,commodities,12.49,Corporate scandals
Indonesia,IDN,emerging,Asia,2003,commodities,14.59,
Indonesia,IDN,emerging,Asia,2004,commodities,-1.12,
Indonesia,IDN,emerging,Asia,2005,commodities,-5.93,
Indonesia,IDN,emerging,Asia,2006,commodities,-0.05,
Indonesia,IDN,emerging,Asia,2007,commodities,33.53,
Indonesia,IDN,emerging,Asia,2008,commodities,32.95,Global Financial Crisis
Indonesia,IDN,emerging,Asia,2009,commodities,17.5,GFC trough
Indonesia,IDN,emerging,Asia,2010,commodities,-10.6,
Indonesia,IDN,emerging,Asia,2011,commodities,31.78,Euro debt crisis
Indonesia,IDN,emerging,Asia,2012,commodities,7.12,
Indonesia,IDN,emerging,Asia,2013,commodities,0.37,
Indonesia,IDN,emerging,Asia,2014,commodities,28.85,
Indonesia,IDN,emerging,Asia,2015,commodities,5.68,China slowdown
Indonesia,IDN,emerging,Asia,2016,commodities,9.8,
Indonesia,IDN,emerging,Asia,2017,commodities,8.85,
Indonesia,IDN,emerging,Asia,2018,commodities,35.79,
Indonesia,IDN,emerging,Asia,2019,commodities,-23.76,
Indonesia,IDN,emerging,Asia,2020,commodities,10.18,COVID-19
Indonesia,IDN,emerging,Asia,2021,commodities,13.87,COVID recovery / stimulus
Indonesia,IDN,emerging,Asia,2022,commodities,15.26,Inflation / rate hike cycle
Indonesia,IDN,emerging,Asia,2023,commodities,6.79,Rates plateau
Indonesia,IDN,emerging,Asia,2024,commodities,-0.99,
Thailand,THA,emerging,Asia,1985,commodities,-5.95,
Thailand,THA,emerging,Asia,1986,commodities,-3.35,
Thailand,THA,emerging,Asia,1987,commodities,9.07,Black Monday
Thailand,THA,emerging,Asia,1988,commodities,26.7,
Thailand,THA,emerging,Asia,1989,commodities,-8.08,
Thailand,THA,emerging,Asia,1990,commodities,18.07,Gulf War / S&L crisis
Thailand,THA,emerging,Asia,1991,commodities,23.68,Recession
Thailand,THA,emerging,Asia,1992,commodities,-2.35,
Thailand,THA,emerging,Asia,1993,commodities,9.45,
Thailand,THA,emerging,Asia,1994,commodities,3.01,
Thailand,THA,emerging,Asia,1995,commodities,-10.5,
Thailand,THA,emerging,Asia,1996,commodities,18.12,
Thailand,THA,emerging,Asia,1997,commodities,24.91,Asian Financial Crisis
Thailand,THA,emerging,Asia,1998,commodities,0.93,LTCM / Russia default
Thailand,THA,emerging,Asia,1999,commodities,23.67,
Thailand,THA,emerging,Asia,2000,commodities,-8.9,
Thailand,THA,emerging,Asia,2001,commodities,14.42,Dot-com bust / 9-11
Thailand,THA,emerging,Asia,2002,commodities,19.36,Corporate scandals
Thailand,THA,emerging,Asia,2003,commodities,-14.35,
Thailand,THA,emerging,Asia,2004,commodities,0.4,
Thailand,THA,emerging,Asia,2005,commodities,-0.24,
Thailand,THA,emerging,Asia,2006,commodities,18.76,
Thailand,THA,emerging,Asia,2007,commodities,9.78,
Thailand,THA,emerging,Asia,2008,commodities,30.17,Global Financial Crisis
Thailand,THA,emerging,Asia,2009,commodities,0.02,GFC trough
Thailand,THA,emerging,Asia,2010,commodities,-12.11,
Thailand,THA,emerging,Asia,2011,commodities,21.06,Euro debt crisis
Thailand,THA,emerging,Asia,2012,commodities,20.96,
Thailand,THA,emerging,Asia,2013,commodities,-11.47,
Thailand,THA,emerging,Asia,2014,commodities,14.3,
Thailand,THA,emerging,Asia,2015,commodities,34.17,China slowdown
Thailand,THA,emerging,Asia,2016,commodities,-12.56,
Thailand,THA,emerging,Asia,2017,commodities,21.52,
Thailand,THA,emerging,Asia,2018,commodities,-10.84,
Thailand,THA,emerging,Asia,2019,commodities,25.7,
Thailand,THA,emerging,Asia,2020,commodities,-3.51,COVID-19
Thailand,THA,emerging,Asia,2021,commodities,11.7,COVID recovery / stimulus
Thailand,THA,emerging,Asia,2022,commodities,6.56,Inflation / rate hike cycle
Thailand,THA,emerging,Asia,2023,commodities,8.94,Rates plateau
Thailand,THA,emerging,Asia,2024,commodities,38.78,
USA,USA,developed,NorthAmerica,1985,cash,3.65,
USA,USA,developed,NorthAmerica,1986,cash,3.78,
USA,USA,developed,NorthAmerica,1987,cash,3.1,Black Monday
USA,USA,developed,NorthAmerica,1988,cash,3.32,
USA,USA,developed,NorthAmerica,1989,cash,2.97,
USA,USA,developed,NorthAmerica,1990,cash,2.77,Gulf War / S&L crisis
USA,USA,developed,NorthAmerica,1991,cash,2.71,Recession
USA,USA,developed,NorthAmerica,1992,cash,2.78,
USA,USA,developed,NorthAmerica,1993,cash,3.4,
USA,USA,developed,NorthAmerica,1994,cash,3.48,
USA,USA,developed,NorthAmerica,1995,cash,3.27,
USA,USA,developed,NorthAmerica,1996,cash,3.73,
USA,USA,developed,NorthAmerica,1997,cash,3.11,Asian Financial Crisis
USA,USA,developed,NorthAmerica,1998,cash,2.86,LTCM / Russia default
USA,USA,developed,NorthAmerica,1999,cash,3.04,
USA,USA,developed,NorthAmerica,2000,cash,2.05,
USA,USA,developed,NorthAmerica,2001,cash,2.21,Dot-com bust / 9-11
USA,USA,developed,NorthAmerica,2002,cash,2.02,Corporate scandals
USA,USA,developed,NorthAmerica,2003,cash,2.2,
USA,USA,developed,NorthAmerica,2004,cash,1.93,
USA,USA,developed,NorthAmerica,2005,cash,2.29,
USA,USA,developed,NorthAmerica,2006,cash,1.95,
USA,USA,developed,NorthAmerica,2007,cash,1.47,
USA,USA,developed,NorthAmerica,2008,cash,2.12,Global Financial Crisis
USA,USA,developed,NorthAmerica,2009,cash,1.63,GFC trough
USA,USA,developed,NorthAmerica,2010,cash,1.1,
USA,USA,developed,NorthAmerica,2011,cash,0.74,Euro debt crisis
USA,USA,developed,NorthAmerica,2012,cash,1.17,
USA,USA,developed,NorthAmerica,2013,cash,0.98,
USA,USA,developed,NorthAmerica,2014,cash,0.94,
USA,USA,developed,NorthAmerica,2015,cash,1.64,China slowdown
USA,USA,developed,NorthAmerica,2016,cash,1.97,
USA,USA,developed,NorthAmerica,2017,cash,1.54,
USA,USA,developed,NorthAmerica,2018,cash,1.72,
USA,USA,developed,NorthAmerica,2019,cash,1.36,
USA,USA,developed,NorthAmerica,2020,cash,1.22,COVID-19
USA,USA,developed,NorthAmerica,2021,cash,1.63,COVID recovery / stimulus
USA,USA,developed,NorthAmerica,2022,cash,2.35,Inflation / rate hike cycle
USA,USA,developed,NorthAmerica,2023,cash,3.55,Rates plateau
USA,USA,developed,NorthAmerica,2024,cash,4.48,
Canada,CAN,developed,NorthAmerica,1985,cash,3.97,
Canada,CAN,developed,NorthAmerica,1986,cash,4.03,
Canada,CAN,developed,NorthAmerica,1987,cash,3.72,Black Monday
Canada,CAN,developed,NorthAmerica,1988,cash,3.95,
Canada,CAN,developed,NorthAmerica,1989,cash,3.54,
Canada,CAN,developed,NorthAmerica,1990,cash,3.52,Gulf War / S&L crisis
Canada,CAN,developed,NorthAmerica,1991,cash,4.35,Recession
Canada,CAN,developed,NorthAmerica,1992,cash,4.63,
Canada,CAN,developed,NorthAmerica,1993,cash,3.51,
Canada,CAN,developed,NorthAmerica,1994,cash,4.26,
Canada,CAN,developed,NorthAmerica,1995,cash,3.87,
Canada,CAN,developed,NorthAmerica,1996,cash,3.47,
Canada,CAN,developed,NorthAmerica,1997,cash,3.77,Asian Financial Crisis
Canada,CAN,developed,NorthAmerica,1998,cash,3.71,LTCM / Russia default
Canada,CAN,developed,NorthAmerica,1999,cash,3.31,
Canada,CAN,developed,NorthAmerica,2000,cash,2.68,
Canada,CAN,developed,NorthAmerica,2001,cash,3.77,Dot-com bust / 9-11
Canada,CAN,developed,NorthAmerica,2002,cash,3.16,Corporate scandals
Canada,CAN,developed,NorthAmerica,2003,cash,2.77,
Canada,CAN,developed,NorthAmerica,2004,cash,3.55,
Canada,CAN,developed,NorthAmerica,2005,cash,3.28,
Canada,CAN,developed,NorthAmerica,2006,cash,3.84,
Canada,CAN,developed,NorthAmerica,2007,cash,4.36,
Canada,CAN,developed,NorthAmerica,2008,cash,5.36,Global Financial Crisis
Canada,CAN,developed,NorthAmerica,2009,cash,4.4,GFC trough
Canada,CAN,developed,NorthAmerica,2010,cash,5.3,
Canada,CAN,developed,NorthAmerica,2011,cash,4.38,Euro debt crisis
Canada,CAN,developed,NorthAmerica,2012,cash,4.32,
Canada,CAN,developed,NorthAmerica,2013,cash,4.2,
Canada,CAN,developed,NorthAmerica,2014,cash,3.94,
Canada,CAN,developed,NorthAmerica,2015,cash,3.4,China slowdown
Canada,CAN,developed,NorthAmerica,2016,cash,2.21,
Canada,CAN,developed,NorthAmerica,2017,cash,2.4,
Canada,CAN,developed,NorthAmerica,2018,cash,2.31,
Canada,CAN,developed,NorthAmerica,2019,cash,1.17,
Canada,CAN,developed,NorthAmerica,2020,cash,1.75,COVID-19
Canada,CAN,developed,NorthAmerica,2021,cash,3.24,COVID recovery / stimulus
Canada,CAN,developed,NorthAmerica,2022,cash,2.37,Inflation / rate hike cycle
Canada,CAN,developed,NorthAmerica,2023,cash,3.21,Rates plateau
Canada,CAN,developed,NorthAmerica,2024,cash,3.13,
UK,GBR,developed,Europe,1985,cash,4.74,
UK,GBR,developed,Europe,1986,cash,3.91,
UK,GBR,developed,Europe,1987,cash,3.91,Black Monday
UK,GBR,developed,Europe,1988,cash,2.98,
UK,GBR,developed,Europe,1989,cash,3.7,
UK,GBR,developed,Europe,1990,cash,3.66,Gulf War / S&L crisis
UK,GBR,developed,Europe,1991,cash,3.1,Recession
UK,GBR,developed,Europe,1992,cash,3.74,
UK,GBR,developed,Europe,1993,cash,3.29,
UK,GBR,developed,Europe,1994,cash,2.79,
UK,GBR,developed,Europe,1995,cash,3.11,
UK,GBR,developed,Europe,1996,cash,3.37,
UK,GBR,developed,Europe,1997,cash,3.59,Asian Financial Crisis
UK,GBR,developed,Europe,1998,cash,3.04,LTCM / Russia default
UK,GBR,developed,Europe,1999,cash,3.39,
UK,GBR,developed,Europe,2000,cash,3.04,
UK,GBR,developed,Europe,2001,cash,2.52,Dot-com bust / 9-11
UK,GBR,developed,Europe,2002,cash,2.09,Corporate scandals
UK,GBR,developed,Europe,2003,cash,2.95,
UK,GBR,developed,Europe,2004,cash,2.88,
UK,GBR,developed,Europe,2005,cash,2.73,
UK,GBR,developed,Europe,2006,cash,2.48,
UK,GBR,developed,Europe,2007,cash,1.1,
UK,GBR,developed,Europe,2008,cash,1.69,Global Financial Crisis
UK,GBR,developed,Europe,2009,cash,1.88,GFC trough
UK,GBR,developed,Europe,2010,cash,2.02,
UK,GBR,developed,Europe,2011,cash,1.47,Euro debt crisis
UK,GBR,developed,Europe,2012,cash,2.34,
UK,GBR,developed,Europe,2013,cash,2.22,
UK,GBR,developed,Europe,2014,cash,1.87,
UK,GBR,developed,Europe,2015,cash,2.0,China slowdown
UK,GBR,developed,Europe,2016,cash,2.75,
UK,GBR,developed,Europe,2017,cash,1.84,
UK,GBR,developed,Europe,2018,cash,3.17,
UK,GBR,developed,Europe,2019,cash,3.26,
UK,GBR,developed,Europe,2020,cash,3.08,COVID-19
UK,GBR,developed,Europe,2021,cash,3.6,COVID recovery / stimulus
UK,GBR,developed,Europe,2022,cash,3.29,Inflation / rate hike cycle
UK,GBR,developed,Europe,2023,cash,3.8,Rates plateau
UK,GBR,developed,Europe,2024,cash,4.52,
Germany,DEU,developed,Europe,1985,cash,3.1,
Germany,DEU,developed,Europe,1986,cash,3.14,
Germany,DEU,developed,Europe,1987,cash,2.3,Black Monday
Germany,DEU,developed,Europe,1988,cash,2.67,
Germany,DEU,developed,Europe,1989,cash,2.37,
Germany,DEU,developed,Europe,1990,cash,2.11,Gulf War / S&L crisis
Germany,DEU,developed,Europe,1991,cash,2.89,Recession
Germany,DEU,developed,Europe,1992,cash,1.6,
Germany,DEU,developed,Europe,1993,cash,1.64,
Germany,DEU,developed,Europe,1994,cash,1.3,
Germany,DEU,developed,Europe,1995,cash,1.47,
Germany,DEU,developed,Europe,1996,cash,0.93,
Germany,DEU,developed,Europe,1997,cash,1.39,Asian Financial Crisis
Germany,DEU,developed,Europe,1998,cash,1.45,LTCM / Russia default
Germany,DEU,developed,Europe,1999,cash,0.86,
Germany,DEU,developed,Europe,2000,cash,0.5,
Germany,DEU,developed,Europe,2001,cash,1.25,Dot-com bust / 9-11
Germany,DEU,developed,Europe,2002,cash,0.38,Corporate scandals
Germany,DEU,developed,Europe,2003,cash,1.16,
Germany,DEU,developed,Europe,2004,cash,1.08,
Germany,DEU,developed,Europe,2005,cash,0.0,
Germany,DEU,developed,Europe,2006,cash,0.74,
Germany,DEU,developed,Europe,2007,cash,0.64,
Germany,DEU,developed,Europe,2008,cash,0.52,Global Financial Crisis
Germany,DEU,developed,Europe,2009,cash,0.0,GFC trough
Germany,DEU,developed,Europe,2010,cash,0.0,
Germany,DEU,developed,Europe,2011,cash,0.41,Euro debt crisis
Germany,DEU,developed,Europe,2012,cash,0.18,
Germany,DEU,developed,Europe,2013,cash,0.31,
Germany,DEU,developed,Europe,2014,cash,0.14,
Germany,DEU,developed,Europe,2015,cash,0.0,China slowdown
Germany,DEU,developed,Europe,2016,cash,0.7,
Germany,DEU,developed,Europe,2017,cash,0.83,
Germany,DEU,developed,Europe,2018,cash,1.1,
Germany,DEU,developed,Europe,2019,cash,2.04,
Germany,DEU,developed,Europe,2020,cash,1.59,COVID-19
Germany,DEU,developed,Europe,2021,cash,2.93,COVID recovery / stimulus
Germany,DEU,developed,Europe,2022,cash,3.43,Inflation / rate hike cycle
Germany,DEU,developed,Europe,2023,cash,4.5,Rates plateau
Germany,DEU,developed,Europe,2024,cash,3.75,
France,FRA,developed,Europe,1985,cash,2.79,
France,FRA,developed,Europe,1986,cash,2.49,
France,FRA,developed,Europe,1987,cash,1.89,Black Monday
France,FRA,developed,Europe,1988,cash,0.5,
France,FRA,developed,Europe,1989,cash,1.26,
France,FRA,developed,Europe,1990,cash,1.89,Gulf War / S&L crisis
France,FRA,developed,Europe,1991,cash,1.76,Recession
France,FRA,developed,Europe,1992,cash,2.4,
France,FRA,developed,Europe,1993,cash,2.15,
France,FRA,developed,Europe,1994,cash,2.11,
France,FRA,developed,Europe,1995,cash,1.48,
France,FRA,developed,Europe,1996,cash,1.4,
France,FRA,developed,Europe,1997,cash,0.79,Asian Financial Crisis
France,FRA,developed,Europe,1998,cash,1.34,LTCM / Russia default
France,FRA,developed,Europe,1999,cash,0.9,
France,FRA,developed,Europe,2000,cash,1.85,
France,FRA,developed,Europe,2001,cash,1.98,Dot-com bust / 9-11
France,FRA,developed,Europe,2002,cash,1.81,Corporate scandals
France,FRA,developed,Europe,2003,cash,1.32,
France,FRA,developed,Europe,2004,cash,1.84,
France,FRA,developed,Europe,2005,cash,2.76,
France,FRA,developed,Europe,2006,cash,2.1,
France,FRA,developed,Europe,2007,cash,1.12,
France,FRA,developed,Europe,2008,cash,1.89,Global Financial Crisis
France,FRA,developed,Europe,2009,cash,0.46,GFC trough
France,FRA,developed,Europe,2010,cash,0.15,
France,FRA,developed,Europe,2011,cash,0.15,Euro debt crisis
France,FRA,developed,Europe,2012,cash,0.63,
France,FRA,developed,Europe,2013,cash,0.35,
France,FRA,developed,Europe,2014,cash,0.0,
France,FRA,developed,Europe,2015,cash,0.91,China slowdown
France,FRA,developed,Europe,2016,cash,1.15,
France,FRA,developed,Europe,2017,cash,0.96,
France,FRA,developed,Europe,2018,cash,0.82,
France,FRA,developed,Europe,2019,cash,0.61,
France,FRA,developed,Europe,2020,cash,1.09,COVID-19
France,FRA,developed,Europe,2021,cash,0.45,COVID recovery / stimulus
France,FRA,developed,Europe,2022,cash,0.81,Inflation / rate hike cycle
France,FRA,developed,Europe,2023,cash,1.35,Rates plateau
France,FRA,developed,Europe,2024,cash,1.37,
Italy,ITA,developed,Europe,1985,cash,4.26,
Italy,ITA,developed,Europe,1986,cash,5.1,
Italy,ITA,developed,Europe,1987,cash,5.28,Black Monday
Italy,ITA,developed,Europe,1988,cash,6.38,
Italy,ITA,developed,Europe,1989,cash,4.96,
Italy,ITA,developed,Europe,1990,cash,4.88,Gulf War / S&L crisis
Italy,ITA,developed,Europe,1991,cash,4.24,Recession
Italy,ITA,developed,Europe,1992,cash,4.63,
Italy,ITA,developed,Europe,1993,cash,4.21,
Italy,ITA,developed,Europe,1994,cash,4.33,
Italy,ITA,developed,Europe,1995,cash,5.6,
Italy,ITA,developed,Europe,1996,cash,5.77,
Italy,ITA,developed,Europe,1997,cash,5.62,Asian Financial Crisis
Italy,ITA,developed,Europe,1998,cash,4.38,LTCM / Russia default
